Id,Category
906.png,calvin klein
2579.png,bottega veneta
10351.png,marni
5061.png,valentino
10861.png,michael kors
12123.png,oscar de la renta
115.png,alexander mcqueen
8270.png,jason wu
12062.png,oscar de la renta
10384.png,marni
2727.png,burberry
3701.png,chado ralph rucci
6734.png,giambattista valli
7873.png,hermes
14268.png,oscar de la renta
1628.png,balenciaga
11800.png,nina ricci
6992.png,giorgio armani
9281.png,louis vuitton
9505.png,marc by marc jacobs
715.png,andrew gn
3508.png,carolina herrera
13846.png,valentino
14172.png,vera wang
14019.png,vera wang
9632.png,marc by marc jacobs
11846.png,nina ricci
10170.png,marni
13103.png,dries van noten
265.png,alexander mcqueen
5489.png,dries van noten
7613.png,gucci
7030.png,giorgio armani
10605.png,max mara
7758.png,hermes
3272.png,carolina herrera
12939.png,stella mccartney
2853.png,chanel
12907.png,stella mccartney
999.png,anna sui
4913.png,derek lam
9140.png,lanvin
4366.png,chloe
2088.png,blumarine
3923.png,chanel
1142.png,anna sui
2798.png,burberry
11401.png,christian dior
8944.png,lanvin
9545.png,marc by marc jacobs
4598.png,christian dior
8112.png,jason wu
6957.png,giorgio armani
8693.png,jil sander
11738.png,etro
5531.png,dries van noten
6140.png,etro
1256.png,tory burch
9178.png,lanvin
7357.png,givenchy
4468.png,christian dior
