Id,Category
8346.png,jean paul gaultier
4597.png,christian dior
11967.png,oscar de la renta
85.png,alexander mcqueen
1389.png,armani prive
609.png,andrew gn
2694.png,burberry
14823.png,yves saint laurent
621.png,andrew gn
2864.png,burberry
2870.png,louis vuitton
14189.png,emporio armani
635.png,andrew gn
8385.png,jean paul gaultier
11797.png,nina ricci
5879.png,emporio armani
10489.png,max mara
10106.png,marni
2441.png,bottega veneta
11218.png,missoni
4030.png,chanel
9514.png,marc by marc jacobs
6141.png,etro
3039.png,calvin klein
10660.png,max mara
5448.png,dries van noten
10674.png,max mara
12063.png,oscar de la renta
8178.png,jason wu
6633.png,giambattista valli
3993.png,chanel
10112.png,marni
2455.png,bottega veneta
4024.png,chanel
3763.png,chado ralph rucci
1606.png,balenciaga
7277.png,jil sander
3011.png,calvin klein
10648.png,max mara
3777.png,chado ralph rucci
7511.png,gucci
8622.png,ralph lauren
13427.png,tory burch
3944.png,chanel
4795.png,derek lam
4959.png,derek lam
4781.png,derek lam
3950.png,chanel
2496.png,prada
8805.png,jil sander
423.png,alexander wang
12936.png,stella mccartney
13396.png,tory burch
345.png,alexander wang
4965.png,derek lam
11595.png,nina ricci
8187.png,jason wu
8839.png,jil sander
6814.png,giambattista valli
